station_id,name,owner,deployment_notes,has_realtime2,has_fiveday2,no_recent_data,preferred_data_source
23017,Station 23017,"the  RAMA Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction
Atlas Buoy
4.000 S 67.000 E (4°0'0"" S 67°0'0"" E)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  RAMA Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction
Atlas Buoy
4.000 S 67.000 E (4°0'0"" S 67°0'0"" E)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",False,False,True,none
23019,Station 23019,"the  RAMA Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction
Atlas Buoy
4.000 S 65.000 E (4°0'0"" S 65°0'0"" E)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  RAMA Research Moored Array for African-Asian-Australian Monsoon Analysis and Prediction
Atlas Buoy
4.000 S 65.000 E (4°0'0"" S 65°0'0"" E)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",True,True,False,realtime2
23020,Station 23020  - Red Sea,"King Abdullah University of Science and Technology
Buoy
WAMDAS payload
22.162 N 38.500 E (22°9'43"" N 38°30'0"" E)

Site elevation: sea level
Water depth: 694 m
Watch circle radius: 0 yards","Owned and maintained by King Abdullah University of Science and Technology
Buoy
WAMDAS payload
22.162 N 38.500 E (22°9'43"" N 38°30'0"" E)

Site elevation: sea level
Water depth: 694 m
Watch circle radius: 0 yards",False,False,True,none
23217,Station 23217  - Bay of Bengal IN3,"Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
STB payload
3.798 N 91.701 E (3°47'53"" N 91°42'4"" E)

Water depth: 4004 m","Owned and maintained by Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
STB payload
3.798 N 91.701 E (3°47'53"" N 91°42'4"" E)

Water depth: 4004 m",False,False,False,none
23218,Station 23218  - Bay of Bengal IN4,"National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
10.165 N 88.500 E (10°9'54"" N 88°30'0"" E)

Water depth: 3329 m","Owned and maintained by National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
10.165 N 88.500 E (10°9'54"" N 88°30'0"" E)

Water depth: 3329 m",False,False,False,none
23219,Station 23219  - Bay of Bengal,"Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
STB payload
13.472 N 88.998 E (13°28'21"" N 88°59'53"" E)

Water depth: 2942 m","Owned and maintained by Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
STB payload
13.472 N 88.998 E (13°28'21"" N 88°59'53"" E)

Water depth: 2942 m",False,False,False,none
23220,Station 23220  - Bay of Bengal,"National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
14.433 N 89.333 E (14°26'0"" N 89°20'0"" E)","Owned and maintained by National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
14.433 N 89.333 E (14°26'0"" N 89°20'0"" E)",False,False,False,none
23223,Station 23223  - Bay of Bengal,"National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
17.333 N 89.483 E (17°20'0"" N 89°29'0"" E)","Owned and maintained by National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
17.333 N 89.483 E (17°20'0"" N 89°29'0"" E)",False,False,False,none
23225,Station 23225,"National Institute for Ocean Technology INDIA
STB - SAIC Tsunami Buoy
STB payload
18.630 N 67.180 E (18°37'48"" N 67°10'48"" E)

Water depth: 3269 m","Owned and maintained by National Institute for Ocean Technology INDIA
STB - SAIC Tsunami Buoy
STB payload
18.630 N 67.180 E (18°37'48"" N 67°10'48"" E)

Water depth: 3269 m",False,False,False,none
23226,Station 23226  - Arabian Sea,"National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
20.200 N 67.333 E (20°12'0"" N 67°20'0"" E)","Owned and maintained by National Institute for Ocean Technology INDIA
Indian Tsunami Buoy
ITB payload
20.200 N 67.333 E (20°12'0"" N 67°20'0"" E)",False,False,False,none
23227,Station 23227  - Bay of Bengal,"Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
SAIC Tsunami Buoy (STB) with DART II BPR
6.265 N 88.653 E (6°15'55"" N 88°39'11"" E)

Water depth: 3801 m","Owned and maintained by Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
SAIC Tsunami Buoy (STB) with DART II BPR
6.265 N 88.653 E (6°15'55"" N 88°39'11"" E)

Water depth: 3801 m",False,False,False,none
23228,Station 23228  - Arabian Sea,"Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
SAIC Tsunami Buoy (STB) with DART II BPR
20.764 N 65.284 E (20°45'51"" N 65°17'2"" E)

Water depth: 2746 m","Owned and maintained by Indian National Center for Ocean Information Services INDIA
STB - SAIC Tsunami Buoy
SAIC Tsunami Buoy (STB) with DART II BPR
20.764 N 65.284 E (20°45'51"" N 65°17'2"" E)

Water depth: 2746 m",False,False,False,none
23401,"Station 23401  - BAY OF BENGAL - 600 NM WNW of Phuket, Thailand","National Disaster Warning Center (NDWC), Department of Disaster Prevention and Mitigation, Ministry of the Interior, Thailand
STB - SAIC Tsunami Buoy
DART II payload
8.860 N 88.550 E (8°51'36"" N 88°33'0"" E)","Owned and maintained by National Disaster Warning Center (NDWC), Department of Disaster Prevention and Mitigation, Ministry of the Interior, Thailand
STB - SAIC Tsunami Buoy
DART II payload
8.860 N 88.550 E (8°51'36"" N 88°33'0"" E)",False,False,False,none
23461,"Station 23461  - ANDAMAN SEA - 180 NM NW of Phuket, Thailand","National Disaster Warning Center (NDWC), Department of Disaster Prevention and Mitigation, Ministry of the Interior, Thailand
ETD
ETD payload
9.534 N 95.669 E (9°32'4"" N 95°40'7"" E)

Water depth: 2500 m","Owned and maintained by National Disaster Warning Center (NDWC), Department of Disaster Prevention and Mitigation, Ministry of the Interior, Thailand
ETD
ETD payload
9.534 N 95.669 E (9°32'4"" N 95°40'7"" E)

Water depth: 2500 m",False,False,False,none
28401,Station 28401  - Kuroshio Extension Observatory (KEO),Unknown,No deployment notes found,False,False,True,none
31001,Station 31001  - Samba,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 35.000 W (0°0'0"" N 35°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 35.000 W (0°0'0"" N 35°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",False,False,True,none
31002,Station 31002  - Frevo,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
4.000 N 38.000 W (4°0'0"" N 38°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
4.000 N 38.000 W (4°0'0"" N 38°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",False,False,True,none
31003,Station 31003  - Para?ba,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
8.000 S 30.000 W (8°0'0"" S 30°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
8.000 S 30.000 W (8°0'0"" S 30°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",True,True,False,realtime2
31004,Station 31004  - Salvador,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
14.000 S 32.000 W (14°0'0"" S 32°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
14.000 S 32.000 W (14°0'0"" S 32°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",True,True,False,realtime2
31005,Station 31005  - Espirito Santo,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
19.000 S 34.000 W (19°0'0"" S 34°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
19.000 S 34.000 W (19°0'0"" S 34°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",False,False,True,none
31006,Station 31006  - NE Extension,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
4.000 N 23.000 W (4°0'0"" N 23°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
4.000 N 23.000 W (4°0'0"" N 23°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",True,True,False,realtime2
31007,Station 31007  - Jazz,"the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 23.000 W (0°0'0"" N 23°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level","Owned and maintained by the  PIRATA Prediction and Research Moored Array in the Atlantic
Atlas Buoy
0.000 N 23.000 W (0°0'0"" N 23°0'0"" W)

Site elevation: sea level
Air temp height: 3 m above site elevation
Anemometer height: 4 m above site elevation
Barometer elevation: 3 m above mean sea level",False,False,True,none
31051,Station 31051  - Santos,Unknown,No deployment notes found,False,False,True,none
31052,Station 31052  - RECIFE,Unknown,No deployment notes found,False,False,True,none
31053,Station 31053  - RIO GRANDE DO SUL,Unknown,No deployment notes found,False,False,True,none
31201,"Station 31201  - Floripa, Brazil (109)",Unknown,No deployment notes found,False,False,True,none
31260,Station 31260,Unknown,No deployment notes found,False,False,True,none
31261,Station 31261,"Instituto Nacional de Pesquisas Espacias (INPE) Brazil
Buoy
31.538 S 49.862 W (31°32'17"" S 49°51'43"" W)","Owned and maintained by Instituto Nacional de Pesquisas Espacias (INPE) Brazil
Buoy
31.538 S 49.862 W (31°32'17"" S 49°51'43"" W)",False,False,True,none
31478,Station 31478,"Instituto Nacional de Pesquisas Espacias (INPE) Brazil
Buoy
22.882 S 43.132 W (22°52'55"" S 43°7'54"" W)","Owned and maintained by Instituto Nacional de Pesquisas Espacias (INPE) Brazil
Buoy
22.882 S 43.132 W (22°52'55"" S 43°7'54"" W)",False,False,True,none
32012,Station 32012  - Woods Hole Stratus Wave Station,"Woods Hole Oceanographic Institution
2.4-meter discus buoy
WAMDAS payload
19.425 S 85.078 W (19°25'29"" S 85°4'39"" W)

Site elevation: sea level
Water depth: 4534 m","Owned and maintained by Woods Hole Oceanographic Institution
2.4-meter discus buoy
WAMDAS payload
19.425 S 85.078 W (19°25'29"" S 85°4'39"" W)

Site elevation: sea level
Water depth: 4534 m",False,False,True,none
32066,Station 32066  - Ecuador INOCAR,"Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.6-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
1.136 S 81.765 W (1°8'9"" S 81°45'55"" W)","Owned and maintained by Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.6-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
1.136 S 81.765 W (1°8'9"" S 81°45'55"" W)",False,False,False,none
32067,Station 32067  - ECUADOR INOCAR,"Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.6-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.641 N 81.262 W (0°38'28"" N 81°15'42"" W)

Water depth: 2965.6 m","Owned and maintained by Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.6-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.641 N 81.262 W (0°38'28"" N 81°15'42"" W)

Water depth: 2965.6 m",False,False,False,none
32068,"Station 32068  - ECUADOR INOCAR - 58 NM West of Manta, Ecuador","Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.4-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.888 S 81.664 W (0°53'17"" S 81°39'50"" W)

Water depth: 1592 m","Owned and maintained by Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.4-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.888 S 81.664 W (0°53'17"" S 81°39'50"" W)

Water depth: 1592 m",False,False,False,none
32069,"Station 32069  - ECUADOR INOCAR - 71 NM West of Pedernales, Ecuador","Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.4-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.255 N 81.211 W (0°15'18"" N 81°12'40"" W)

Water depth: 2259 m","Owned and maintained by Instituto Oceanográfico y Antártico de la Armada (INOCAR)
2.4-meter discus buoy
EBM22TS (MSM Tsunami Warning System)
0.255 N 81.211 W (0°15'18"" N 81°12'40"" W)

Water depth: 2259 m",False,False,False,none
32301,Station 32301,"National Data Buoy Center
3-meter discus buoy
DACT payload
9.900 S 105.200 W (9°54'0"" S 105°12'0"" W)

Site elevation: sea level
Air temp height: 4 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: sea level
Sea temp depth: 0.6 m below water line","Owned and maintained by National Data Buoy Center
3-meter discus buoy
DACT payload
9.900 S 105.200 W (9°54'0"" S 105°12'0"" W)

Site elevation: sea level
Air temp height: 4 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: sea level
Sea temp depth: 0.6 m below water line",False,False,True,none
32302,Station 32302,"National Data Buoy Center
3-meter discus buoy
DACT payload
18.000 S 85.100 W (18°0'0"" S 85°5'59"" W)

Site elevation: sea level
Air temp height: 4 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: sea level
Sea temp depth: 0.6 m below water line","Owned and maintained by National Data Buoy Center
3-meter discus buoy
DACT payload
18.000 S 85.100 W (18°0'0"" S 85°5'59"" W)

Site elevation: sea level
Air temp height: 4 m above site elevation
Anemometer height: 5 m above site elevation
Barometer elevation: sea level
Sea temp depth: 0.6 m below water line",False,False,True,none
