owner,preferred_data_source,station_count
"Environment and Climate Change Canada
3-meter discus buoy
49.340 N 123.730 W (49°20'24"" N 123°43'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 42 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
49.540 N 65.710 W (49°32'24"" N 65°42'36"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 333 m below water line",none,1
"Environment and Climate Change Canada
3-meter discus buoy
49.780 N 127.890 W (49°46'48"" N 127°53'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
49.910 N 124.980 W (49°54'36"" N 124°58'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
50.870 N 129.920 W (50°52'12"" N 129°55'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2125 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
51.380 N 128.770 W (51°22'48"" N 128°46'12"" W)

Site elevation: sea level
Water depth: 222 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
51.830 N 131.220 W (51°49'48"" N 131°13'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2000 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
52.420 N 129.790 W (52°25'12"" N 129°47'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 230 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
52.520 N 132.690 W (52°31'12"" N 132°41'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 2950 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
53.620 N 131.100 W (53°37'12"" N 131°6'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 65 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
53.830 N 128.830 W (53°49'48"" N 128°49'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 23 m",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
54.180 N 134.320 W (54°10'48"" N 134°19'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
54.370 N 132.420 W (54°22'12"" N 132°25'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line",realtime2,1
"Environment and Climate Change Canada
3-meter discus buoy
61.180 N 115.310 W (61°10'48"" N 115°18'36"" W)

Site elevation: 156 m above mean sea level
Water depth: 58 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
42.260 N 62.030 W (42°15'36"" N 62°1'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 4000 m",realtime2,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
42.500 N 64.020 W (42°30'0"" N 64°1'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 1300 m",realtime2,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
42.870 N 51.470 W (42°52'12"" N 51°28'12"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 1300 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
42.990 N 57.960 W (42°59'24"" N 57°57'36"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 3950 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
44.240 N 57.100 W (44°14'24"" N 57°6'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 1500 m",realtime2,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
44.250 N 53.630 W (44°15'0"" N 53°37'48"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 1412 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
46.440 N 53.390 W (46°26'24"" N 53°23'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 71 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
47.270 N 57.340 W (47°16'12"" N 57°20'24"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 179 m",none,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
48.360 N 133.940 W (48°21'36"" N 133°56'24"" W)

Site elevation: sea level",realtime2,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
50.930 N 136.100 W (50°55'48"" N 136°6'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 3600 m",realtime2,1
"Environment and Climate Change Canada
6-meter NOMAD buoy
53.920 N 138.850 W (53°55'12"" N 138°51'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation",realtime2,1
"Environment and Climate Change Canada
Buoy
42.430 N 82.680 W (42°25'48"" N 82°40'48"" W)

Site elevation: 175 m above mean sea level
Anemometer height: 5 m above site elevation
Water depth: 6 m",realtime2,1
"Environment and Climate Change Canada
Buoy
43.540 N 82.080 W (43°32'24"" N 82°4'48"" W)

Site elevation: 177 m above mean sea level
Anemometer height: 5 m above site elevation
Water depth: 58 m",realtime2,1
"Environment and Climate Change Canada
Buoy
44.500 N 79.370 W (44°30'0"" N 79°22'12"" W)

Site elevation: 219 m above mean sea level
Anemometer height: 5 m above site elevation
Water depth: 22 m",realtime2,1
"Environment and Climate Change Canada
Buoy
45.540 N 81.020 W (45°32'24"" N 81°1'12"" W)

Site elevation: 177 m above mean sea level
Water depth: 55 m",realtime2,1
"Environment and Climate Change Canada
Buoy
46.050 N 82.640 W (46°3'0"" N 82°38'24"" W)

Site elevation: 177 m above mean sea level
Anemometer height: 5 m above site elevation
Water depth: 31 m",realtime2,1
"Environment and Climate Change Canada
Buoy
46.230 N 79.720 W (46°13'48"" N 79°43'12"" W)

Site elevation: 196 m above mean sea level
Anemometer height: 5 m above site elevation
Water depth: 15 m",realtime2,1
"Environment and Climate Change Canada
Buoy
46.877 N 62.000 W (46°52'36"" N 62°0'0"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 60 m",none,1
"Environment and Climate Change Canada
Buoy
47.535 N 64.527 W (47°32'6"" N 64°31'36"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 35 m",none,1
"Environment and Climate Change Canada
Buoy
48.540 N 86.950 W (48°32'24"" N 86°57'0"" W)

Site elevation: 183 m above mean sea level",realtime2,1
"Environment and Climate Change Canada
Buoy
49.075 N 60.822 W (49°4'30"" N 60°49'18"" W)

Site elevation: sea level
Anemometer height: 5 m above site elevation
Water depth: 160 m",none,1
"Environment and Climate Change Canada
Buoy
49.650 N 94.500 W (49°39'0"" N 94°30'0"" W)

Site elevation: 332 m above mean sea level
Water depth: 15 m",none,1
"Environment and Climate Change Canada
Buoy
50.800 N 96.730 W (50°48'0"" N 96°43'48"" W)

Site elevation: 217 m above mean sea level
Water depth: 12 m",realtime2,1
"Environment and Climate Change Canada
Buoy
51.870 N 96.970 W (51°52'12"" N 96°58'12"" W)

Site elevation: 217 m above mean sea level
Water depth: 12 m",realtime2,1
"Environment and Climate Change Canada
Buoy
53.230 N 98.290 W (53°13'48"" N 98°17'24"" W)

Site elevation: 217 m above mean sea level
Water depth: 12 m",realtime2,1
"Environment and Climate Change Canada
Buoy
59.000 N 94.000 W (59°0'0"" N 94°0'0"" W)

Water depth: 40 m",none,1
"Environment and Climate Change Canada
Buoy
61.980 N 114.130 W (61°58'48"" N 114°7'48"" W)

Site elevation: 156 m above mean sea level
Water depth: 46 m",none,1
"Environment and Climate Change Canada
Buoy
70.350 N 133.000 W (70°21'0"" N 133°0'0"" W)

Water depth: 36 m",none,1
"Environment and Climate Change Canada
Canadian NOMAD buoy
42.500 N 64.033 W (42°30'0"" N 64°2'0"" W)",none,1
"Environment and Climate Change Canada
Canadian NOMAD buoy
43.417 N 79.633 W (43°25'1"" N 79°38'0"" W)",none,1
"Environment and Climate Change Canada
Waverider Buoy
48.844 N 126.010 W (48°50'37"" N 126°0'37"" W)

Site elevation: sea level
Sea temp depth: 1 m below water line
Water depth: 71 m",none,1
"Environment and Climate Change Canada
Weather Station
47.334 N 85.833 W (47°20'1"" N 85°49'58"" W)

Site elevation: 163 m above mean sea level",realtime2,1
"Esso Petroleum, Australia
Waverider Buoy
38.360 S 148.110 E (38°21'36"" S 148°6'36"" E)

Water depth: 78 m",none,1
"Everglades National Park
C-MAN Station
25.472 N 80.349 W (25°28'20"" N 80°20'56"" W)

Site elevation: 0 m above mean sea level
Sea temp depth: 2 m below MLLW",realtime2,1
"Everglades National Park
C-MAN Station
25.601 N 80.306 W (25°36'4"" N 80°18'21"" W)

Site elevation: 0 m above mean sea level
Sea temp depth: 2 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
24.627 N 82.872 W (24°37'38"" N 82°52'20"" W)

Sea temp depth: 1.5 m below MLLW",none,1
"Everglades National Park
Water Quality Station
24.918 N 80.747 W (24°55'5"" N 80°44'48"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
24.982 N 80.826 W (24°58'54"" N 80°49'32"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.027 N 80.681 W (25°1'36"" N 80°40'53"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.053 N 80.904 W (25°3'9"" N 80°54'16"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.072 N 80.735 W (25°4'20"" N 80°44'7"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.087 N 80.519 W (25°5'12"" N 80°31'8"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.106 N 80.942 W (25°6'22"" N 80°56'32"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.119 N 80.834 W (25°7'10"" N 80°50'2"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.155 N 80.722 W (25°9'19"" N 80°43'20"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.167 N 80.801 W (25°10'2"" N 80°48'5"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.176 N 80.633 W (25°10'33"" N 80°37'58"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.178 N 80.438 W (25°10'42"" N 80°26'18"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.180 N 80.490 W (25°10'48"" N 80°29'24"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.203 N 80.372 W (25°12'12"" N 80°22'20"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.213 N 80.533 W (25°12'46"" N 80°32'0"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.214 N 80.432 W (25°12'52"" N 80°25'56"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.217 N 80.650 W (25°13'2"" N 80°38'59"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.224 N 80.541 W (25°13'28"" N 80°32'28"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.232 N 80.938 W (25°13'54"" N 80°56'18"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.235 N 80.457 W (25°14'7"" N 80°27'25"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.239 N 80.422 W (25°14'22"" N 80°25'18"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.254 N 80.444 W (25°15'15"" N 80°26'39"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.266 N 81.162 W (25°15'58"" N 81°9'44"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.284 N 80.894 W (25°17'4"" N 80°53'38"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.289 N 80.396 W (25°17'21"" N 80°23'47"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.297 N 81.013 W (25°17'48"" N 81°0'47"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.338 N 80.911 W (25°20'18"" N 80°54'41"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.352 N 81.100 W (25°21'7"" N 81°5'59"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.378 N 81.029 W (25°22'41"" N 81°1'46"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.410 N 80.964 W (25°24'36"" N 80°57'50"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.422 N 80.942 W (25°25'20"" N 80°56'31"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.424 N 81.060 W (25°25'28"" N 81°3'37"" W)

Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.478 N 80.989 W (25°28'42"" N 80°59'21"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.484 N 81.133 W (25°29'4"" N 81°8'0"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",none,1
"Everglades National Park
Water Quality Station
25.556 N 81.169 W (25°33'21"" N 81°10'8"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.587 N 81.044 W (25°35'15"" N 81°2'37"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.702 N 81.186 W (25°42'7"" N 81°11'8"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Everglades National Park
Water Quality Station
25.710 N 81.249 W (25°42'35"" N 81°14'57"" W)

Site elevation: sea level
Sea temp depth: 1.5 m below MLLW",realtime2,1
"Florida Institute of Technology
Weather Station
27.862 N 80.445 W (27°51'42"" N 80°26'41"" W)

Site elevation: 10.06 m above mean sea level
Air temp height: 0.3 m above site elevation
Anemometer height: 1 m above site elevation
Barometer elevation: 0.3 m above mean sea level
Water depth: 8.53 m",realtime2,1
"Great Lakes Environmental Research Laboratory
Buoy
43.185 N 86.352 W (43°11'7"" N 86°21'7"" W)

Site elevation: 176 m above mean sea level
Air temp height: 2.3 m above site elevation
Anemometer height: 2.3 m above site elevation
Sea temp depth: 1 m below water line
Water depth: 22.5 m",realtime2,1
